contract_id,renewal_contract_id,buyer_key,category_label,start_date,age_months,declared_duration_months,dur_was_imputed,event,observed_duration_months,p_renewal_12m,p_renewal_24m,risk_tier,model_used,event_definition_note
BOAMP:19-21081,,SIREN:214900201,Telecom & Networks,2019-03-27,69.19,24.0,0,0,69.19,0.0188,0.0587,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-22390,,NAME:agrocampus ouest,Software & Applications,2019-05-21,67.38,24.0,0,0,67.38,0.0252,0.0746,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-22007,,NAME:smictom de la vallee de l authion,Unknown,2019-02-13,70.57,9.0,0,0,70.57,0.0348,0.0967,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-21908,,SIREN:935367433,Cybersecurity,2019-02-13,70.57,12.0,0,0,70.57,0.0377,0.1032,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-27651,,NAME:comm comm de doue la fontaine,Software & Applications,2019-02-20,70.34,48.0,1,0,70.34,0.0088,0.0315,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-28845,BOAMP:22-114731,SIREN:225300011,Digital Workplace & Collaboration,2019-02-21,70.3,48.0,0,1,42.08,0.0122,0.0414,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-33752,,NAME:chbr reg metiers artisanat nouv aquit,IT Services & Consulting,2019-03-01,70.04,48.0,1,0,70.04,0.0283,0.0818,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-32405,,SIREN:234400034,Cybersecurity,2019-06-27,66.16,12.0,0,0,66.16,0.0343,0.0956,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-34598,,NAME:gpm de nantes st nazaire,IT Services & Consulting,2019-03-05,69.91,48.0,1,0,48.85,0.017,0.0542,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-34512,,SIREN:110006012,Telecom & Networks,2019-03-06,69.88,6.0,0,0,69.88,0.024,0.0717,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-35566,,SIREN:244900015,IT Services & Consulting,2019-03-07,69.84,48.0,1,0,69.84,0.017,0.0542,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-35540,,SIREN:224900019,Cybersecurity,2019-07-03,65.97,30.0,0,0,65.97,0.0272,0.0793,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-37169,,NAME:ctre hosp universitaire angers,Telecom & Networks,2019-05-01,68.04,12.0,0,0,13.3,0.0221,0.0672,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-36958,,NAME:nantes metropole,Cybersecurity,2019-05-29,67.12,48.0,0,0,52.04,0.0213,0.0652,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-39464,,NAME:universite du maine,Cybersecurity,2019-06-19,66.43,12.0,0,0,66.43,0.0343,0.0956,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-39750,,NAME:gpm de nantes st nazaire,Telecom & Networks,2019-11-05,61.86,48.0,1,0,61.86,0.0107,0.037,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-41115,,SIREN:234400034,Unknown,2019-06-11,66.69,24.0,0,0,22.63,0.0287,0.0829,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-43213,,NAME:ctre hosp universitaire angers,IT Services & Consulting,2019-03-20,69.42,48.0,1,0,69.42,0.017,0.0542,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-46630,,NAME:le mans,Cybersecurity,2019-03-25,69.25,18.0,0,0,18.73,0.0193,0.0602,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-47604,,NAME:sgami ouest bzamp,Telecom & Networks,2019-03-26,69.22,12.0,0,0,69.22,0.0131,0.0437,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-48376,,NAME:gpm de nantes st nazaire,Telecom & Networks,2019-08-12,64.65,48.0,0,0,64.65,0.0133,0.0443,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-51014,,SIREN:110006012,IT Hardware & Equipment,2019-03-29,69.12,12.0,0,0,69.12,0.0205,0.0631,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-50622,,NAME:iphv les hauts thebaudieres,IT Services & Consulting,2019-03-29,69.12,48.0,1,0,69.12,0.017,0.0542,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-49300,,SIREN:214900995,Telecom & Networks,2019-07-08,65.8,24.0,0,0,65.8,0.0188,0.0587,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-50035,,NAME:rennes 1,IT Hardware & Equipment,2019-03-30,69.09,12.0,0,0,69.09,0.0335,0.0938,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-51024,,NAME:ville d ancenis saint gereon,Cybersecurity,2019-07-11,65.7,48.0,1,0,65.7,0.0181,0.057,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-51224,,SIREN:391722881,Software & Applications,2020-03-03,57.95,36.0,0,0,57.95,0.0257,0.0758,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-51855,,SIREN:228500013,Cybersecurity,2019-04-01,69.02,12.0,0,0,69.02,0.0343,0.0956,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-52455,,NAME:ars pays de la loire,Cloud & Infrastructure,2019-05-22,67.35,12.0,0,0,67.35,0.0335,0.0938,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-48030,BOAMP:23-43054,SIREN:224900019,IT Services & Consulting,2019-07-02,66.0,48.0,0,1,47.01,0.0329,0.0925,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-53794,,SIREN:224900019,Software & Applications,2019-04-05,68.89,48.0,1,0,68.89,0.0088,0.0315,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-56150,BOAMP:22-150264,SIREN:234400034,Software & Applications,2019-04-10,68.73,48.0,0,1,43.04,0.0181,0.0571,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-55808,BOAMP:23-106736,SIREN:538208455,IT Services & Consulting,2019-06-19,66.43,48.0,0,1,49.28,0.0329,0.0925,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-56876,,SIREN:935367433,Unknown,2019-04-11,68.69,24.0,0,0,68.69,0.0287,0.0829,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-55110,BOAMP:23-132830,NAME:nantes metropole,Software & Applications,2019-04-11,68.69,48.0,1,1,53.61,0.0088,0.0315,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-62635,,SIREN:218501914,Cybersecurity,2019-10-18,62.45,48.0,0,0,62.45,0.0205,0.0631,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-64938,,SIREN:214900995,Telecom & Networks,2019-04-24,68.27,48.0,0,0,68.27,0.0076,0.0278,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-66871,,NAME:communes de grand lieu,IT Services & Consulting,2019-04-26,68.2,48.0,0,0,68.2,0.0201,0.0621,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
