notice_id,scenario,role,buyer_id,buyer_name,buyer_key,object,cpv,category,need_id,start_date,declared_duration_months,duration_missing_flag,estimated_end_date,true_event,true_source_id,candidate_type,noise_types_applied,large_buyer_flag
SYN_EASY_TRUE_00776,easy,candidate,B0003,Département de Loire-Atlantique,NAME:loire atlantique,infogérance de l'infrastructure informatique dans le cadre d'un accord-cadre,72415000,Cloud & Infrastructure,infogérance infrastructure,2020-10-22,,1,,0,SYN_EASY_SRC_00776,true_recurrence,none,True
SYN_EASY_SRC_00777,easy,source,B0007,Angers Loire Métropole,NAME:angers loire,prestations d'audit de sécurité du système d'information et accompagnement au déploiement,72810000,Cybersecurity,audit sécurité SI,2017-03-16,24.0,0,2019-03-16,0,SYN_EASY_SRC_00777,source,none,True
SYN_EASY_FALSE_00777_00,easy,candidate,B0007,Angers Loire Métropole,NAME:angers loire,prestations informatiques,72415000,Cloud & Infrastructure,hébergement cloud,2019-01-08,,1,,0,SYN_EASY_SRC_00777,false_candidate_same_buyer,false_candidate|generic_short_object|near_expected_end_wrong_need,True
SYN_EASY_SRC_00778,easy,source,B0002,Région Pays de la Loire,NAME:pays loire,maintenance du logiciel métier bibliothèque pour plusieurs sites,72261000,Software & Applications,maintenance logiciel métier,2017-09-27,72.0,0,2023-09-27,0,SYN_EASY_SRC_00778,source,none,True
SYN_EASY_SRC_00779,easy,source,B0257,CHU de Nantes 257,NAME:nantes 257,développement d'une application web de gestion,72200000,IT Services & Consulting,développement application web,2016-12-21,12.0,0,2017-12-21,0,SYN_EASY_SRC_00779,source,none,False
SYN_EASY_SRC_00780,easy,source,B0137,ONIRIS 137,NAME:oniris 137,"prestations data, BI et cartographie décisionnelle dans le cadre d'un accord-cadre",72212326,Data / BI / Cartography,data BI cartographie,2016-12-15,,1,2020-12-15,1,SYN_EASY_SRC_00780,source,missing_duration,False
SYN_EASY_TRUE_00780,easy,candidate,B0137,ONIRIS 137,NAME:oniris 137,"prestations data, BI et cartographie décisionnelle pour plusieurs sites",72212326,Data / BI / Cartography,data BI cartographie,2020-10-13,,1,,0,SYN_EASY_SRC_00780,true_recurrence,none,False
SYN_EASY_FALSE_00780_00,easy,candidate,B0014,Centre hospitalier du Mans,NAME:centre hospitalier mans,services de télécommunications fixes et mobiles,72212326,Data / BI / Cartography,télécommunications,2021-01-03,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need,False
SYN_EASY_SRC_00781,easy,source,B0005,Université d'Angers,NAME:d angers,hébergement cloud et infogérance de plateformes numériques dans le cadre d'un accord-cadre,48820000,Cloud & Infrastructure,hébergement cloud,2015-02-07,48.0,0,2019-02-07,1,SYN_EASY_SRC_00781,source,none,True
SYN_EASY_TRUE_00781,easy,candidate,B0005,Université d'Angers,NAME:d angers,services d'hébergement externalisé et supervision,48820000,Cloud & Infrastructure,hébergement cloud,2019-02-26,,1,,0,SYN_EASY_SRC_00781,true_recurrence,none,True
SYN_EASY_FALSE_00781_00,easy,candidate,B0000,Ville de Nantes,NAME:nantes,"prestations data, BI et cartographie décisionnelle dans le cadre d'un accord-cadre",48820000,Cloud & Infrastructure,data BI cartographie,2019-01-12,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,True
SYN_EASY_FALSE_00781_01,easy,candidate,B0038,Université de Nantes 038,NAME:nantes 038,maintenance informatique,48820000,Cybersecurity,audit sécurité SI,2019-01-14,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_EASY_SRC_00782,easy,source,B0025,Région Pays de la Loire 025,NAME:pays loire 025,prestations informatiques,72212732,Cybersecurity,audit sécurité SI,2020-09-23,12.0,0,2021-09-23,1,SYN_EASY_SRC_00782,source,none,False
SYN_EASY_TRUE_00782,easy,candidate,B0025,Région Pays de la Loire 025,NAME:pays loire 025,prestations d'audit de sécurité du système d'information dans le cadre d'un accord-cadre,72212732,Cybersecurity,audit sécurité SI,2021-08-06,,1,,0,SYN_EASY_SRC_00782,true_recurrence,none,False
SYN_EASY_SRC_00783,easy,source,B0003,Département de Loire-Atlantique,NAME:loire atlantique,maintenance du logiciel métier patrimoine et accompagnement au déploiement,48000000,Software & Applications,maintenance logiciel métier,2016-01-12,60.0,0,2021-01-11,1,SYN_EASY_SRC_00783,source,none,True
SYN_EASY_TRUE_00783,easy,candidate,B0003,Département de Loire-Atlantique,NAME:loire atlantique,maintenance du logiciel métier bibliothèque et accompagnement au déploiement,48000000,Software & Applications,maintenance logiciel métier,2020-09-02,,1,,0,SYN_EASY_SRC_00783,true_recurrence,none,True
SYN_EASY_SRC_00784,easy,source,B0240,SDIS 85 240,NAME:sdis 85 240,infogérance de l'infrastructure informatique,72317000,Cloud & Infrastructure,infogérance infrastructure,2017-10-29,48.0,0,2021-10-29,0,SYN_EASY_SRC_00784,source,none,False
SYN_EASY_SRC_00785,easy,source,B0003,Département de Loire-Atlantique,NAME:loire atlantique,maintenance du logiciel métier finances avec prestations associées,72261000,Software & Applications,maintenance logiciel métier,2017-07-08,6.0,0,2018-01-06,0,SYN_EASY_SRC_00785,source,none,True
SYN_EASY_SRC_00786,easy,source,B0069,Ville de Nantes 069,NAME:nantes 069,solution collaborative et environnement de travail numérique et accompagnement au déploiement,79512000,Digital Workplace & Collaboration,poste de travail,2015-04-23,24.0,0,2017-04-22,1,SYN_EASY_SRC_00786,source,none,False
SYN_EASY_TRUE_00786,easy,candidate,B0069,Ville de Nantes 069,NAME:nantes 069,solution collaborative et environnement de travail numérique dans le cadre d'un accord-cadre,79512000,Digital Workplace & Collaboration,poste de travail,2017-06-08,,1,,0,SYN_EASY_SRC_00786,true_recurrence,none,False
SYN_EASY_SRC_00787,easy,source,B0014,Centre hospitalier du Mans,NAME:centre hospitalier mans,"prestations data, BI et cartographie décisionnelle",72314000,Data / BI / Cartography,data BI cartographie,2016-11-13,48.0,0,2020-11-13,1,SYN_EASY_SRC_00787,source,none,False
SYN_EASY_TRUE_00787,easy,candidate,B0014,Centre hospitalier du Mans,NAME:centre hospitalier mans,plateforme de valorisation des données territoriales et accompagnement au déploiement,72314000,Data / BI / Cartography,data BI cartographie,2021-01-10,,1,,0,SYN_EASY_SRC_00787,true_recurrence,none,False
SYN_EASY_SRC_00788,easy,source,B0008,Département de la Vendée,NAME:vendee,prestations d'audit de sécurité du système d'information,72212732,Cybersecurity,audit sécurité SI,2017-08-29,36.0,0,2020-08-28,0,SYN_EASY_SRC_00788,source,none,False
SYN_EASY_SRC_00789,easy,source,B0035,Communauté de communes du Pays d'Ancenis 035,NAME:communes pays d ancenis 035,infogérance de l'infrastructure informatique avec prestations associées,72317000,Cloud & Infrastructure,infogérance infrastructure,2020-10-21,72.0,0,2026-10-21,0,SYN_EASY_SRC_00789,source,none,False
SYN_EASY_SRC_00790,easy,source,B0036,Syndicat mixte numérique 036,NAME:syndicat mixte numerique 036,services de télécommunications fixes et mobiles,32500000,Telecom & Networks,télécommunications,2019-03-30,36.0,0,2022-03-29,1,SYN_EASY_SRC_00790,source,none,False
SYN_EASY_TRUE_00790,easy,candidate,B0036,Syndicat mixte numérique 036,NAME:syndicat mixte numerique 036,services de télécommunications fixes et mobiles,32500000,Telecom & Networks,télécommunications,2022-08-05,,1,,0,SYN_EASY_SRC_00790,true_recurrence,none,False
SYN_EASY_FALSE_00790_00,easy,candidate,B0047,Nantes Métropole 047,NAME:nantes 047,fourniture d'équipements réseau et prestations associées avec prestations associées,32500000,Telecom & Networks,équipements réseau,2019-12-14,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate,False
SYN_EASY_SRC_00791,easy,source,B0067,SEMITAN 067,NAME:semitan 067,assistance à maîtrise d'ouvrage numérique avec prestations associées,72224000,AMOA numérique,AMOA numérique,2018-11-26,6.0,0,2019-05-27,1,SYN_EASY_SRC_00791,source,none,False
SYN_EASY_TRUE_00791,easy,candidate,B0067,SEMITAN 067,NAME:semitan 067,"assistance à maîtrise d'ouvrage numérique incluant support, formation et maintenance",79411000,AMOA numérique,AMOA numérique,2019-07-22,,1,,0,SYN_EASY_SRC_00791,true_recurrence,cpv_reclassification,False
SYN_EASY_SRC_00792,easy,source,B0032,SDIS 44 032,NAME:sdis 44 032,fourniture de services de messagerie et travail partagé pour plusieurs sites,79512000,Digital Workplace & Collaboration,poste de travail,2018-12-09,12.0,0,2019-12-09,1,SYN_EASY_SRC_00792,source,none,False
SYN_EASY_TRUE_00792,easy,candidate,B0032,SDIS 44 032,NAME:sdis 44 032,solution collaborative et environnement de travail numérique,79512000,Digital Workplace & Collaboration,poste de travail,2019-12-01,,1,,0,SYN_EASY_SRC_00792,true_recurrence,none,False
SYN_EASY_SRC_00793,easy,source,B0316,La Roche-sur-Yon Agglomération 316,NAME:roche sur yon agglomeration 316,infogérance de l'infrastructure informatique pour les besoins des services,72700000,Cloud & Infrastructure,infogérance infrastructure,2017-06-30,72.0,0,2023-06-30,1,SYN_EASY_SRC_00793,source,none,False
SYN_EASY_TRUE_00793,easy,candidate,B0316,La Roche-sur-Yon Agglomération 316,NAME:roche sur yon agglomeration 316,infogérance de l'infrastructure informatique,72700000,Cloud & Infrastructure,infogérance infrastructure,2023-05-13,,1,,0,SYN_EASY_SRC_00793,true_recurrence,none,False
SYN_EASY_SRC_00794,easy,source,B0046,Ville de Nantes 046,NAME:nantes 046,"prestations data, BI et cartographie décisionnelle",72310000,Data / BI / Cartography,data BI cartographie,2015-09-27,,1,2019-09-27,0,SYN_EASY_SRC_00794,source,missing_duration,False
SYN_EASY_SRC_00795,easy,source,B0000,Ville de Nantes,NAME:nantes,hébergement cloud et infogérance de plateformes numériques pour les besoins des services,72415000,Cloud & Infrastructure,hébergement cloud,2015-11-12,,1,2019-11-12,1,SYN_EASY_SRC_00795,source,missing_duration,True
SYN_EASY_TRUE_00795,easy,candidate,B0000,Ville de Nantes,NAME:nantes,hébergement cloud et infogérance de plateformes numériques dans le cadre d'un accord-cadre,72415000,Cloud & Infrastructure,hébergement cloud,2019-10-17,,1,,0,SYN_EASY_SRC_00795,true_recurrence,none,True
SYN_EASY_FALSE_00795_00,easy,candidate,B0000,Ville de Nantes,NAME:nantes,maintenance du logiciel métier ressources humaines,72415000,Software & Applications,maintenance logiciel métier,2021-03-02,,1,,0,SYN_EASY_SRC_00795,false_candidate_same_buyer,false_candidate|same_or_generic_cpv_wrong_need,True
SYN_EASY_SRC_00796,easy,source,B0049,Département de Loire-Atlantique 049,NAME:loire atlantique 049,"fourniture d'équipements réseau et prestations associées incluant support, formation et maintenance",32400000,Telecom & Networks,équipements réseau,2017-10-30,48.0,0,2021-10-30,0,SYN_EASY_SRC_00796,source,none,False
SYN_EASY_FALSE_00796_00,easy,candidate,B0116,Nantes Métropole 116,NAME:nantes 116,prestations réseau voix données internet,32400000,Telecom & Networks,télécommunications,2021-12-28,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_EASY_FALSE_00796_01,easy,candidate,B0049,Département de Loire-Atlantique 049,NAME:loire atlantique 049,exploitation d'une infrastructure cloud sécurisée,32400000,Telecom & Networks,hébergement cloud,2021-12-29,,1,,0,SYN_EASY_SRC_00796,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_EASY_SRC_00797,easy,source,B0052,Ville du Mans 052,NAME:mans 052,infogérance de l'infrastructure informatique et accompagnement au déploiement,72415000,Cloud & Infrastructure,infogérance infrastructure,2018-02-26,,1,2022-02-26,1,SYN_EASY_SRC_00797,source,missing_duration,False
SYN_EASY_TRUE_00797,easy,candidate,B0052,Ville du Mans 052,NAME:mans 052,infogérance de l'infrastructure informatique pour plusieurs sites,72415000,Cloud & Infrastructure,infogérance infrastructure,2022-02-02,,1,,0,SYN_EASY_SRC_00797,true_recurrence,none,False
SYN_EASY_SRC_00798,easy,source,B0193,SDIS 44 193,NAME:sdis 44 193,prestations d'audit de sécurité du système d'information pour plusieurs sites,72222300,Cybersecurity,audit sécurité SI,2016-03-29,6.0,0,2016-09-27,0,SYN_EASY_SRC_00798,source,none,False
SYN_EASY_SRC_00799,easy,source,B0064,Vendée Eau 064,NAME:vendee eau 064,développement d'une application web collaborative avec prestations associées,72000000,IT Services & Consulting,développement application web,2018-12-28,48.0,0,2022-12-28,1,SYN_EASY_SRC_00799,source,none,False
SYN_EASY_TRUE_00799,easy,candidate,B0064,Vendée Eau 064,NAME:vendee eau 064,développement d'une application web de gestion et accompagnement au déploiement,72000000,IT Services & Consulting,développement application web,2023-01-31,,1,,0,SYN_EASY_SRC_00799,true_recurrence,none,False
SYN_EASY_FALSE_00799_00,easy,candidate,B0064,Vendée Eau 064,NAME:vendee eau 064,"prestations data, BI et cartographie décisionnelle et accompagnement au déploiement",72000000,Data / BI / Cartography,data BI cartographie,2022-12-03,,1,,0,SYN_EASY_SRC_00799,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_EASY_SRC_00800,easy,source,B0190,Ville du Mans 190,NAME:mans 190,"solution collaborative et environnement de travail numérique incluant support, formation et maintenance",72413000,Digital Workplace & Collaboration,poste de travail,2017-05-25,12.0,0,2018-05-25,1,SYN_EASY_SRC_00800,source,none,False
SYN_EASY_TRUE_00800,easy,candidate,B0190,Ville du Mans 190,NAME:mans 190,solution collaborative et environnement de travail numérique,72413000,Digital Workplace & Collaboration,poste de travail,2018-05-01,,1,,0,SYN_EASY_SRC_00800,true_recurrence,none,False
SYN_EASY_SRC_00801,easy,source,B0017,La Roche-sur-Yon Agglomération,NAME:roche sur yon agglomeration,solution collaborative et environnement de travail numérique,72212218,Digital Workplace & Collaboration,poste de travail,2016-01-11,72.0,0,2022-01-10,1,SYN_EASY_SRC_00801,source,none,False
SYN_EASY_TRUE_00801,easy,candidate,B0017,La Roche-sur-Yon Agglomération,NAME:roche sur yon agglomeration,"licences bureautiques et services associés incluant support, formation et maintenance",72212218,Digital Workplace & Collaboration,poste de travail,2021-11-06,,1,,0,SYN_EASY_SRC_00801,true_recurrence,none,False
SYN_EASY_SRC_00802,easy,source,B0000,Ville de Nantes,NAME:nantes,développement d'une application web documentaire,72250000,IT Services & Consulting,développement application web,2020-12-30,,1,2024-12-30,0,SYN_EASY_SRC_00802,source,missing_duration,True
SYN_EASY_FALSE_00802_00,easy,candidate,B0000,Ville de Nantes,NAME:nantes,hébergement cloud et infogérance de plateformes numériques pour les besoins des services,72250000,IT Services & Consulting,hébergement cloud,2024-11-28,,1,,0,SYN_EASY_SRC_00802,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,True
SYN_EASY_SRC_00803,easy,source,B0004,CHU de Nantes,NAME:nantes,prestations d'audit de sécurité du système d'information,72222300,Cybersecurity,audit sécurité SI,2017-11-23,48.0,0,2021-11-23,0,SYN_EASY_SRC_00803,source,none,True
SYN_EASY_FALSE_00803_00,easy,candidate,B0092,Ville de Nantes 092,NAME:nantes 092,solution collaborative et environnement de travail numérique,72222300,Digital Workplace & Collaboration,poste de travail,2021-10-26,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_EASY_FALSE_00803_01,easy,candidate,B0004,CHU de Nantes,NAME:nantes,solution collaborative et environnement de travail numérique dans le cadre d'un accord-cadre,48730000,Cybersecurity,poste de travail,2021-12-24,,1,,0,SYN_EASY_SRC_00803,false_candidate_same_buyer,false_candidate|same_broad_category_wrong_need,True
SYN_EASY_SRC_00804,easy,source,B0140,Région Pays de la Loire 140,NAME:pays loire 140,"prestations data, BI et cartographie décisionnelle avec prestations associées",72314000,Data / BI / Cartography,data BI cartographie,2018-02-19,12.0,0,2019-02-19,0,SYN_EASY_SRC_00804,source,none,False
SYN_EASY_SRC_00805,easy,source,B0045,ONIRIS 045,NAME:oniris 045,assistance à maîtrise d'ouvrage numérique dans le cadre d'un accord-cadre,72224000,AMOA numérique,AMOA numérique,2021-04-10,48.0,0,2025-04-10,1,SYN_EASY_SRC_00805,source,none,False
SYN_EASY_TRUE_00805,easy,candidate,B0045,ONIRIS 045,NAME:oniris 045,assistance à maîtrise d'ouvrage numérique et accompagnement au déploiement,72224000,AMOA numérique,AMOA numérique,2025-03-15,,1,,0,SYN_EASY_SRC_00805,true_recurrence,none,False
